@relation charngram

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute c2gram_s* numeric
@attribute c2gram_e* numeric
@attribute c2gram_t* numeric
@attribute c2gram_d* numeric
@attribute c2gram_^w numeric
@attribute c2gram_re numeric
@attribute c2gram_er numeric
@attribute c2gram_as numeric
@attribute c2gram_ed numeric
@attribute c2gram_^t numeric
@attribute c3gram_ed* numeric
@attribute c3gram_re* numeric
@attribute c3gram_^th numeric
@attribute c3gram_ere numeric
@attribute c3gram_her numeric
@attribute c3gram_the numeric
@attribute c3gram_ly* numeric
@attribute c3gram_ing numeric
@attribute c3gram_ng* numeric
@attribute c3gram_er* numeric
@attribute c4gram_ther numeric
@attribute c4gram_here numeric
@attribute c4gram_^the numeric
@attribute c4gram_ere* numeric
@attribute c4gram_ing* numeric
@attribute c4gram_ked* numeric
@attribute c4gram_ght* numeric
@attribute c4gram_red* numeric
@attribute c4gram_thin numeric
@attribute c4gram_ied* numeric


@data
Stoker,0.023688663282571912,0.043993231810490696,0.018612521150592216,0.01353637901861252,0.018612521150592216,0.015228426395939087,0.008460236886632826,0.02030456852791878,0.00676818950930626,0.01692047377326565,0.007556675062972292,0.010075566750629723,0.005037783375314861,0.005037783375314861,0.005037783375314861,0.005037783375314861,0,0.007556675062972292,0.007556675062972292,0,0.009302325581395349,0.009302325581395349,0.009302325581395349,0.004651162790697674,0.013953488372093023,0.004651162790697674,0,0,0,0
Stoker,0.02570093457943925,0.02570093457943925,0.037383177570093455,0.037383177570093455,0.02570093457943925,0.018691588785046728,0.014018691588785047,0.02102803738317757,0.016355140186915886,0.016355140186915886,0.028112449799196786,0.008032128514056224,0.01606425702811245,0.008032128514056224,0.008032128514056224,0.008032128514056224,0,0.008032128514056224,0.004016064257028112,0.008032128514056224,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.006756756756756757,0.02027027027027027,0,0,0.006756756756756757,0.006756756756756757
Stoker,0.027251184834123223,0.030805687203791468,0.026066350710900472,0.02962085308056872,0.024881516587677725,0.016587677725118485,0.013033175355450236,0.026066350710900472,0.02014218009478673,0.018957345971563982,0.03207547169811321,0.016981132075471698,0.009433962264150943,0.011320754716981131,0.009433962264150943,0.009433962264150943,0.01509433962264151,0.005660377358490566,0.005660377358490566,0.005660377358490566,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.008571428571428572,0.014285714285714285,0.002857142857142857,0.002857142857142857,0.002857142857142857,0
Stoker,0.012072434607645875,0.04627766599597585,0.02012072434607646,0.02012072434607646,0.01006036217303823,0.018108651911468814,0.018108651911468814,0.014084507042253521,0.01006036217303823,0.018108651911468814,0.01488095238095238,0.017857142857142856,0.020833333333333332,0.017857142857142856,0.020833333333333332,0.020833333333333332,0.005952380952380952,0.002976190476190476,0.002976190476190476,0.005952380952380952,0.03125,0.026785714285714284,0.026785714285714284,0.022321428571428572,0.004464285714285714,0.004464285714285714,0,0,0.004464285714285714,0.008928571428571428
Stoker,0.026262626262626262,0.03333333333333333,0.020202020202020204,0.024242424242424242,0.024242424242424242,0.025252525252525252,0.024242424242424242,0.020202020202020204,0.012121212121212121,0.02727272727272727,0.018404907975460124,0.029141104294478526,0.023006134969325152,0.023006134969325152,0.019938650306748466,0.019938650306748466,0.006134969325153374,0.004601226993865031,0.003067484662576687,0.007668711656441718,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.004662004662004662,0.006993006993006993,0.004662004662004662,0.004662004662004662,0.002331002331002331,0.002331002331002331
Stoker,0.010869565217391304,0.025362318840579712,0.028985507246376812,0.03985507246376811,0.018115942028985508,0.010869565217391304,0.018115942028985508,0.018115942028985508,0.028985507246376812,0.010869565217391304,0.04395604395604396,0,0.005494505494505495,0.01098901098901099,0,0,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.01098901098901099,0,0,0,0,0.008928571428571428,0.017857142857142856,0.008928571428571428,0.017857142857142856,0,0.008928571428571428
Stoker,0.02972972972972973,0.032432432432432434,0.024324324324324326,0.02702702702702703,0.024324324324324326,0.016216216216216217,0.016216216216216217,0.013513513513513514,0.010810810810810811,0.016216216216216217,0.012145748987854251,0.016194331983805668,0.016194331983805668,0.012145748987854251,0.012145748987854251,0.012145748987854251,0,0.004048582995951417,0.008097165991902834,0.012145748987854251,0.020134228187919462,0.020134228187919462,0.020134228187919462,0.020134228187919462,0.006711409395973154,0,0.006711409395973154,0,0,0
Stoker,0.02556818181818182,0.03409090909090909,0.022727272727272728,0.03125,0.017045454545454544,0.014204545454545454,0.008522727272727272,0.014204545454545454,0.014204545454545454,0.011363636363636364,0.02252252252252252,0.009009009009009009,0.009009009009009009,0,0,0,0.013513513513513514,0,0,0.013513513513513514,0,0,0,0,0,0,0.007575757575757576,0,0,0.007575757575757576
Stoker,0.023890784982935155,0.04948805460750853,0.03583617747440273,0.020477815699658702,0.006825938566552901,0.023890784982935155,0.013651877133105802,0.010238907849829351,0.010238907849829351,0.02218430034129693,0.014005602240896359,0.022408963585434174,0.022408963585434174,0.0196078431372549,0.014005602240896359,0.011204481792717087,0.0028011204481792717,0.0056022408963585435,0,0.0028011204481792717,0.020512820512820513,0.02564102564102564,0.020512820512820513,0.02564102564102564,0,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.010256410256410256,0
Stoker,0.017964071856287425,0.021956087824351298,0.02594810379241517,0.027944111776447105,0.015968063872255488,0.015968063872255488,0.011976047904191617,0.015968063872255488,0.015968063872255488,0.021956087824351298,0.024242424242424242,0.00909090909090909,0.021212121212121213,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.012121212121212121,0.00909090909090909,0.00909090909090909,0.0030303030303030303,0.008583690987124463,0.008583690987124463,0.008583690987124463,0.008583690987124463,0.012875536480686695,0.012875536480686695,0.012875536480686695,0,0.004291845493562232,0
Stoker,0.0289193302891933,0.030441400304414,0.0167427701674277,0.0228310502283105,0.0167427701674277,0.0213089802130898,0.0167427701674277,0.0167427701674277,0.0076103500761035,0.0197869101978691,0.011086474501108648,0.017738359201773836,0.019955654101995565,0.017738359201773836,0.013303769401330377,0.011086474501108648,0.013303769401330377,0.008869179600886918,0.004434589800443459,0.004434589800443459,0.01639344262295082,0.019672131147540985,0.01639344262295082,0.01639344262295082,0.006557377049180328,0,0.003278688524590164,0.003278688524590164,0.009836065573770493,0
Stoker,0.021844660194174758,0.03640776699029126,0.043689320388349516,0.014563106796116505,0.02912621359223301,0.014563106796116505,0.014563106796116505,0.01699029126213592,0.009708737864077669,0.01699029126213592,0.014336917562724014,0.010752688172043012,0.025089605734767026,0.007168458781362007,0.007168458781362007,0.007168458781362007,0.010752688172043012,0.010752688172043012,0.007168458781362007,0.010752688172043012,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0,0.02577319587628866,0.005154639175257732,0.020618556701030927,0
Stoker,0.02086677367576244,0.024077046548956663,0.024077046548956663,0.04173354735152488,0.025682182985553772,0.02247191011235955,0.016051364365971106,0.027287319422150885,0.02247191011235955,0.024077046548956663,0.034482758620689655,0.019704433497536946,0.024630541871921183,0.017241379310344827,0.009852216748768473,0.009852216748768473,0.0024630541871921183,0.014778325123152709,0.014778325123152709,0.0024630541871921183,0.01532567049808429,0.01532567049808429,0.01532567049808429,0.01532567049808429,0.022988505747126436,0.022988505747126436,0.007662835249042145,0.007662835249042145,0.01532567049808429,0.0038314176245210726
Stoker,0.03672787979966611,0.02671118530884808,0.035058430717863104,0.02671118530884808,0.028380634390651086,0.02003338898163606,0.01001669449081803,0.021702838063439065,0.01335559265442404,0.02003338898163606,0.020100502512562814,0.01256281407035176,0.02512562814070352,0.01256281407035176,0.010050251256281407,0.010050251256281407,0.017587939698492462,0.007537688442211055,0.005025125628140704,0,0.015037593984962405,0.015037593984962405,0.015037593984962405,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.015037593984962405,0,0.007518796992481203,0
Stoker,0.021243115656963022,0.03304484657749803,0.024390243902439025,0.03855232100708104,0.022816679779701022,0.014948859166011016,0.011801730920535013,0.014948859166011016,0.022029897718332022,0.022816679779701022,0.03258145363408521,0.013784461152882205,0.021303258145363407,0.015037593984962405,0.012531328320802004,0.012531328320802004,0.008771929824561403,0.010025062656641603,0.007518796992481203,0.0012531328320802004,0.02092050209205021,0.02092050209205021,0.02092050209205021,0.02092050209205021,0.012552301255230125,0.012552301255230125,0.0041841004184100415,0.0041841004184100415,0.006276150627615063,0.0020920502092050207
Stoker,0.024299065420560748,0.0308411214953271,0.02149532710280374,0.03457943925233645,0.026168224299065422,0.02149532710280374,0.016822429906542057,0.022429906542056073,0.01588785046728972,0.019626168224299065,0.02242152466367713,0.017937219730941704,0.02092675635276532,0.02092675635276532,0.01046337817638266,0.01195814648729447,0.01046337817638266,0.01046337817638266,0.007473841554559043,0.004484304932735426,0.016706443914081145,0.016706443914081145,0.016706443914081145,0.016706443914081145,0.011933174224343675,0.011933174224343675,0.00477326968973747,0.007159904534606206,0.011933174224343675,0.002386634844868735
Stoker,0.023809523809523808,0.041666666666666664,0.028273809523809524,0.017857142857142856,0.023809523809523808,0.026785714285714284,0.022321428571428572,0.017857142857142856,0.004464285714285714,0.020833333333333332,0.007407407407407408,0.02962962962962963,0.02962962962962963,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.009876543209876543,0.009876543209876543,0.033210332103321034,0.033210332103321034,0.033210332103321034,0.033210332103321034,0.01107011070110701,0.0036900369003690036,0.0036900369003690036,0.0036900369003690036,0.01107011070110701,0
Stoker,0.017770597738287562,0.0420032310177706,0.01938610662358643,0.024232633279483037,0.01615508885298869,0.0210016155088853,0.011308562197092083,0.01615508885298869,0.012924071082390954,0.025848142164781908,0.01647058823529412,0.01647058823529412,0.021176470588235293,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.002352941176470588,0.019011406844106463,0.019011406844106463,0.019011406844106463,0.019011406844106463,0.019011406844106463,0.019011406844106463,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928,0
Stoker,0.023758099352051837,0.047516198704103674,0.017278617710583154,0.02159827213822894,0.012958963282937365,0.02591792656587473,0.023758099352051837,0.012958963282937365,0.012958963282937365,0.02159827213822894,0.017804154302670624,0.017804154302670624,0.017804154302670624,0.020771513353115726,0.01483679525222552,0.01483679525222552,0.002967359050445104,0.008902077151335312,0.008902077151335312,0.002967359050445104,0.02617801047120419,0.02617801047120419,0.02617801047120419,0.02617801047120419,0.015706806282722512,0.005235602094240838,0,0.005235602094240838,0,0.005235602094240838
Stoker,0.006622516556291391,0.039735099337748346,0.019867549668874173,0.023178807947019868,0.013245033112582781,0.016556291390728478,0.006622516556291391,0.0033112582781456954,0.016556291390728478,0.019867549668874173,0.025906735751295335,0.010362694300518135,0.02072538860103627,0.0051813471502590676,0,0,0.010362694300518135,0.015544041450777202,0.015544041450777202,0.0051813471502590676,0,0,0,0,0.024793388429752067,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.01652892561983471,0
Stoker,0.01699029126213592,0.02669902912621359,0.019417475728155338,0.02912621359223301,0.012135922330097087,0.009708737864077669,0.012135922330097087,0.007281553398058253,0.009708737864077669,0.02669902912621359,0.01606425702811245,0.012048192771084338,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.008032128514056224,0.020080321285140562,0.012048192771084338,0.004016064257028112,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.007194244604316547,0.007194244604316547,0,0.02877697841726619,0
Stoker,0.01763668430335097,0.04056437389770723,0.029982363315696647,0.021164021164021163,0.014109347442680775,0.02292768959435626,0.014109347442680775,0.008818342151675485,0.007054673721340388,0.026455026455026454,0.010362694300518135,0.018134715025906734,0.025906735751295335,0.015544041450777202,0.015544041450777202,0.015544041450777202,0.0025906735751295338,0.0051813471502590676,0.0051813471502590676,0.0025906735751295338,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.009478672985781991,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.004739336492890996,0
Stoker,0.021212121212121213,0.03939393939393939,0.03333333333333333,0.015151515151515152,0.006060606060606061,0.01818181818181818,0.01818181818181818,0.00909090909090909,0.0030303030303030303,0.021212121212121213,0.005291005291005291,0.026455026455026454,0.031746031746031744,0.026455026455026454,0.026455026455026454,0.026455026455026454,0,0,0,0.005291005291005291,0.036231884057971016,0.036231884057971016,0.036231884057971016,0.036231884057971016,0,0.007246376811594203,0,0,0,0
Stoker,0.012364760432766615,0.030911901081916538,0.027820710973724884,0.021638330757341576,0.013910355486862442,0.02009273570324575,0.0077279752704791345,0.00927357032457496,0.015455950540958269,0.021638330757341576,0.020594965675057208,0.011441647597254004,0.018306636155606407,0.004576659038901602,0.004576659038901602,0.006864988558352402,0.006864988558352402,0.002288329519450801,0.002288329519450801,0.004576659038901602,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.003816793893129771,0.015267175572519083,0.003816793893129771,0.003816793893129771,0.007633587786259542,0
Stoker,0.02735562310030395,0.0425531914893617,0.030395136778115502,0.02735562310030395,0.02127659574468085,0.02735562310030395,0.0121580547112462,0.02127659574468085,0.0060790273556231,0.02127659574468085,0.010309278350515464,0.030927835051546393,0.02577319587628866,0.015463917525773196,0.020618556701030927,0.020618556701030927,0,0,0,0.005154639175257732,0.031746031746031744,0.023809523809523808,0.023809523809523808,0.023809523809523808,0,0.007936507936507936,0.007936507936507936,0.007936507936507936,0,0
Stoker,0.02178217821782178,0.02574257425742574,0.015841584158415842,0.03564356435643564,0.015841584158415842,0.0039603960396039604,0.0039603960396039604,0.015841584158415842,0.02178217821782178,0.011881188118811881,0.031609195402298854,0.005747126436781609,0.0028735632183908046,0.0028735632183908046,0.0028735632183908046,0.0028735632183908046,0.014367816091954023,0.008620689655172414,0.008620689655172414,0.0028735632183908046,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00904977375565611,0.013574660633484163,0.004524886877828055,0,0.004524886877828055,0.00904977375565611
Shelley,0.009584664536741214,0.04153354632587859,0.04153354632587859,0.012779552715654952,0.003194888178913738,0.01597444089456869,0.006389776357827476,0.003194888178913738,0.009584664536741214,0.006389776357827476,0.013761467889908258,0.013761467889908258,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0.0045871559633027525,0,0.0045871559633027525,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.006535947712418301,0,0,0.006535947712418301,0,0,0
Shelley,0.024305555555555556,0.020833333333333332,0.017361111111111112,0.034722222222222224,0.006944444444444444,0.034722222222222224,0.017361111111111112,0.013888888888888888,0.03125,0,0.04265402843601896,0.014218009478672985,0,0.004739336492890996,0,0,0.004739336492890996,0.009478672985781991,0.009478672985781991,0.009478672985781991,0,0,0,0,0.013513513513513514,0,0,0,0,0.013513513513513514
Shelley,0.03696498054474708,0.021400778210116732,0.021400778210116732,0.029182879377431907,0.029182879377431907,0.01556420233463035,0.011673151750972763,0.02529182879377432,0.017509727626459144,0.007782101167315175,0.025495750708215296,0.0084985835694051,0.0056657223796034,0.0056657223796034,0,0,0.0113314447592068,0.0056657223796034,0.0056657223796034,0.0056657223796034,0,0,0,0,0.0076045627376425855,0,0.0076045627376425855,0.0038022813688212928,0,0
Shelley,0.024834437086092714,0.016556291390728478,0.023178807947019868,0.0380794701986755,0.018211920529801324,0.033112582781456956,0.016556291390728478,0.016556291390728478,0.024834437086092714,0.009933774834437087,0.03529411764705882,0.01411764705882353,0.007058823529411765,0.009411764705882352,0.007058823529411765,0.007058823529411765,0.009411764705882352,0.007058823529411765,0.007058823529411765,0.007058823529411765,0.009868421052631578,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.009868421052631578,0.003289473684210526,0.003289473684210526,0.009868421052631578,0,0.006578947368421052
Shelley,0.03180914512922465,0.019880715705765408,0.02982107355864811,0.02584493041749503,0.02584493041749503,0.011928429423459244,0.019880715705765408,0.017892644135188866,0.017892644135188866,0.009940357852882704,0.022727272727272728,0.002840909090909091,0.008522727272727272,0.002840909090909091,0.005681818181818182,0.005681818181818182,0.002840909090909091,0.005681818181818182,0.005681818181818182,0.022727272727272728,0.008064516129032258,0.004032258064516129,0.004032258064516129,0,0.008064516129032258,0,0.012096774193548387,0,0.004032258064516129,0.004032258064516129
Shelley,0.03137254901960784,0.01437908496732026,0.018300653594771243,0.0457516339869281,0.027450980392156862,0.01699346405228758,0.006535947712418301,0.01699346405228758,0.02875816993464052,0.013071895424836602,0.043052837573385516,0.005870841487279843,0.007827788649706457,0.003913894324853229,0.0019569471624266144,0.0019569471624266144,0.015655577299412915,0.005870841487279843,0.005870841487279843,0.0019569471624266144,0.0028089887640449437,0.0028089887640449437,0.0028089887640449437,0.0028089887640449437,0.008426966292134831,0,0.0056179775280898875,0.0028089887640449437,0.0028089887640449437,0.0028089887640449437
Shelley,0.01892744479495268,0.015772870662460567,0.026813880126182965,0.033123028391167195,0.015772870662460567,0.014195583596214511,0.014195583596214511,0.00946372239747634,0.022082018927444796,0.011041009463722398,0.031180400890868598,0.008908685968819599,0.008908685968819599,0.004454342984409799,0.004454342984409799,0.004454342984409799,0,0.0022271714922048997,0.0022271714922048997,0.008908685968819599,0.006514657980456026,0.003257328990228013,0.003257328990228013,0,0.003257328990228013,0,0.006514657980456026,0.006514657980456026,0,0.003257328990228013
Shelley,0.031088082901554404,0.018998272884283247,0.017271157167530225,0.037996545768566495,0.018998272884283247,0.017271157167530225,0.013816925734024179,0.024179620034542316,0.027633851468048358,0.010362694300518135,0.03631961259079903,0.009685230024213076,0.009685230024213076,0.004842615012106538,0.004842615012106538,0.004842615012106538,0.004842615012106538,0.007263922518159807,0.007263922518159807,0.004842615012106538,0.006825938566552901,0.006825938566552901,0.006825938566552901,0.006825938566552901,0.010238907849829351,0,0.0034129692832764505,0.0034129692832764505,0.0034129692832764505,0
Shelley,0.0196078431372549,0.023965141612200435,0.02832244008714597,0.026143790849673203,0.0196078431372549,0.032679738562091505,0.023965141612200435,0.013071895424836602,0.02178649237472767,0.010893246187363835,0.030395136778115502,0.0060790273556231,0.0060790273556231,0.015197568389057751,0.0121580547112462,0.00911854103343465,0.015197568389057751,0,0,0.00911854103343465,0.013392857142857142,0.008928571428571428,0.004464285714285714,0.008928571428571428,0,0,0,0.013392857142857142,0,0
Shelley,0.037243947858473,0.01303538175046555,0.0148975791433892,0.040968342644320296,0.024208566108007448,0.020484171322160148,0.0074487895716946,0.0223463687150838,0.0297951582867784,0.00186219739292365,0.0390625,0.005208333333333333,0.0026041666666666665,0.0026041666666666665,0,0,0.018229166666666668,0.013020833333333334,0.013020833333333334,0.005208333333333333,0,0,0,0,0.017605633802816902,0.0035211267605633804,0.007042253521126761,0.01056338028169014,0.0035211267605633804,0
Shelley,0.03977272727272727,0.011363636363636364,0.028409090909090908,0.036931818181818184,0.028409090909090908,0.017045454545454544,0.011363636363636364,0.017045454545454544,0.019886363636363636,0.014204545454545454,0.03111111111111111,0.008888888888888889,0.013333333333333334,0.008888888888888889,0,0,0.0044444444444444444,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0,0,0,0,0.005813953488372093,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.005813953488372093,0
Shelley,0.01597444089456869,0.01757188498402556,0.03035143769968051,0.051118210862619806,0.01437699680511182,0.019169329073482427,0.009584664536741214,0.012779552715654952,0.025559105431309903,0.009584664536741214,0.03712871287128713,0,0.009900990099009901,0.0024752475247524753,0,0,0.017326732673267328,0.0049504950495049506,0.0024752475247524753,0.0024752475247524753,0,0,0,0,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.01079136690647482,0.007194244604316547,0
Shelley,0.023255813953488372,0.016100178890876567,0.03220035778175313,0.028622540250447227,0.026833631484794274,0.014311270125223614,0.012522361359570662,0.016100178890876567,0.012522361359570662,0.014311270125223614,0.0160857908847185,0.00804289544235925,0.010723860589812333,0.00804289544235925,0.005361930294906166,0.005361930294906166,0.01876675603217158,0.00804289544235925,0.005361930294906166,0.00804289544235925,0.007434944237918215,0.007434944237918215,0.007434944237918215,0.007434944237918215,0.007434944237918215,0,0.007434944237918215,0.0037174721189591076,0,0
Shelley,0.021917808219178082,0.030136986301369864,0.04657534246575343,0.03287671232876712,0.0136986301369863,0.019178082191780823,0.010958904109589041,0.010958904109589041,0.03287671232876712,0.01643835616438356,0.04838709677419355,0.008064516129032258,0.012096774193548387,0.008064516129032258,0,0,0.004032258064516129,0.012096774193548387,0.012096774193548387,0.004032258064516129,0,0,0,0,0.017543859649122806,0,0.011695906432748537,0.011695906432748537,0,0
Shelley,0.027888446215139442,0.021912350597609563,0.027888446215139442,0.035856573705179286,0.021912350597609563,0.02390438247011952,0.017928286852589643,0.0199203187250996,0.0199203187250996,0.00796812749003984,0.030120481927710843,0.006024096385542169,0.0030120481927710845,0.009036144578313253,0,0,0.006024096385542169,0.0030120481927710845,0.0030120481927710845,0.006024096385542169,0,0,0,0,0.004405286343612335,0,0,0.013215859030837005,0,0
Shelley,0.041666666666666664,0.008333333333333333,0.041666666666666664,0.03666666666666667,0.02666666666666667,0.018333333333333333,0.01,0.021666666666666667,0.025,0.008333333333333333,0.036939313984168866,0,0.010554089709762533,0.005277044854881266,0,0,0,0.002638522427440633,0.002638522427440633,0.0079155672823219,0,0,0,0,0.003472222222222222,0.003472222222222222,0.017361111111111112,0.013888888888888888,0,0
Shelley,0.02828054298642534,0.020361990950226245,0.020361990950226245,0.04638009049773756,0.019230769230769232,0.024886877828054297,0.005656108597285068,0.013574660633484163,0.029411764705882353,0.010180995475113122,0.04187604690117253,0.008375209380234505,0.006700167504187605,0.0033500837520938024,0,0,0.006700167504187605,0.01340033500837521,0.010050251256281407,0.005025125628140704,0,0,0,0,0.01348314606741573,0.008988764044943821,0.008988764044943821,0.01348314606741573,0.0022471910112359553,0.0022471910112359553
Shelley,0.02843016069221261,0.019777503090234856,0.021013597033374538,0.037082818294190356,0.02843016069221261,0.022249690976514216,0.014833127317676144,0.021013597033374538,0.02843016069221261,0.003708281829419036,0.03969754253308128,0.007561436672967864,0,0.007561436672967864,0,0,0.00945179584120983,0.00945179584120983,0.00945179584120983,0.007561436672967864,0,0,0,0,0.01020408163265306,0.007653061224489796,0.00510204081632653,0.01020408163265306,0.002551020408163265,0.00510204081632653
Shelley,0.02608695652173913,0.028985507246376812,0.03188405797101449,0.028985507246376812,0.020289855072463767,0.017391304347826087,0.008695652173913044,0.014492753623188406,0.017391304347826087,0.005797101449275362,0.024793388429752067,0.008264462809917356,0.004132231404958678,0.008264462809917356,0,0,0,0,0,0,0,0,0,0,0,0,0.006329113924050633,0.006329113924050633,0,0.006329113924050633
Shelley,0.022770398481973434,0.03984819734345351,0.015180265654648957,0.03415559772296015,0.024667931688804556,0.020872865275142316,0.020872865275142316,0.017077798861480076,0.020872865275142316,0.017077798861480076,0.031073446327683617,0.01694915254237288,0.00847457627118644,0.014124293785310734,0.00847457627118644,0.005649717514124294,0.002824858757062147,0.005649717514124294,0.00847457627118644,0.005649717514124294,0.008368200836820083,0.012552301255230125,0.008368200836820083,0.012552301255230125,0.008368200836820083,0,0,0.0041841004184100415,0.0041841004184100415,0
Shelley,0.017518248175182483,0.016058394160583942,0.024817518248175182,0.042335766423357665,0.01167883211678832,0.014598540145985401,0.014598540145985401,0.004379562043795621,0.027737226277372264,0.004379562043795621,0.038306451612903226,0.004032258064516129,0,0.008064516129032258,0,0,0.008064516129032258,0.006048387096774193,0.006048387096774193,0.008064516129032258,0,0,0,0,0.005494505494505495,0,0.0027472527472527475,0.013736263736263736,0,0.005494505494505495
Shelley,0.01875732708089097,0.01875732708089097,0.03399765533411489,0.026963657678780773,0.01406799531066823,0.015240328253223915,0.009378663540445486,0.012895662368112544,0.01875732708089097,0.010550996483001172,0.028119507908611598,0.007029876977152899,0.014059753954305799,0.007029876977152899,0.005272407732864675,0.007029876977152899,0.0035149384885764497,0.005272407732864675,0.008787346221441126,0.005272407732864675,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.005012531328320802,0.007518796992481203,0,0.005012531328320802,0.007518796992481203,0.007518796992481203,0.005012531328320802
Hawthorne,0.025107604017216643,0.024390243902439025,0.023672883787661407,0.032281205164992825,0.01291248206599713,0.019368723098995694,0.01649928263988522,0.010760401721664276,0.02223816355810617,0.01291248206599713,0.03048780487804878,0.009146341463414634,0.01016260162601626,0.008130081300813009,0.0040650406504065045,0.0040650406504065045,0.008130081300813009,0.01016260162601626,0.008130081300813009,0.009146341463414634,0.005625879043600563,0.004219409282700422,0.004219409282700422,0.004219409282700422,0.008438818565400843,0.005625879043600563,0.0028129395218002813,0.007032348804500703,0.005625879043600563,0.011251758087201125
Hawthorne,0.016488845780795344,0.026188166828322017,0.020368574199806012,0.03200775945683802,0.020368574199806012,0.016488845780795344,0.015518913676042677,0.014548981571290009,0.02230843840931135,0.016488845780795344,0.03137789904502047,0.0068212824010914054,0.015006821282401092,0.008185538881309686,0.008185538881309686,0.0068212824010914054,0.0068212824010914054,0.008185538881309686,0.008185538881309686,0.0068212824010914054,0.009746588693957114,0.007797270955165692,0.005847953216374269,0.005847953216374269,0.009746588693957114,0.003898635477582846,0.005847953216374269,0.003898635477582846,0.005847953216374269,0.01949317738791423
Hawthorne,0.024518388791593695,0.03371278458844133,0.023204903677758317,0.02933450087565674,0.016637478108581436,0.020577933450087564,0.021015761821366025,0.01882661996497373,0.021891418563922942,0.014010507880910683,0.03087586641461878,0.013862633900441084,0.018273471959672338,0.017013232514177693,0.011342155009451797,0.013232514177693762,0.005040957781978576,0.006931316950220542,0.006931316950220542,0.005671077504725898,0.015397775876817793,0.015397775876817793,0.015397775876817793,0.015397775876817793,0.009409751924721984,0.00855431993156544,0.0025662959794696323,0.007698887938408896,0.0025662959794696323,0.006843455945252352
Hawthorne,0.02772963604852686,0.022530329289428077,0.01733102253032929,0.02772963604852686,0.025996533795493933,0.019064124783362217,0.01559792027729636,0.01733102253032929,0.019064124783362217,0.01559792027729636,0.027848101265822784,0.015189873417721518,0.017721518987341773,0.015189873417721518,0.015189873417721518,0.015189873417721518,0.007594936708860759,0.012658227848101266,0.012658227848101266,0,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.01718213058419244,0,0.003436426116838488,0,0.003436426116838488,0.010309278350515464
Hawthorne,0.031055900621118012,0.025534851621808144,0.013112491373360938,0.022774327122153208,0.017943409247757072,0.02139406487232574,0.022774327122153208,0.014492753623188406,0.01518288474810214,0.01932367149758454,0.020313942751615882,0.012927054478301015,0.018467220683287166,0.014773776546629732,0.008310249307479225,0.008310249307479225,0.008310249307479225,0.0110803324099723,0.010156971375807941,0.003693444136657433,0.00963855421686747,0.010843373493975903,0.008433734939759036,0.008433734939759036,0.01325301204819277,0,0.0012048192771084338,0.006024096385542169,0.0024096385542168677,0.004819277108433735
Hawthorne,0.029918404351767906,0.03173164097914778,0.04079782411604715,0.008159564823209429,0.009972801450589302,0.027198549410698096,0.022665457842248413,0.0027198549410698096,0.005439709882139619,0.015412511332728921,0.00684931506849315,0.01643835616438356,0.015068493150684932,0.01643835616438356,0.012328767123287671,0.0136986301369863,0.005479452054794521,0.005479452054794521,0.00410958904109589,0.00821917808219178,0.016245487364620937,0.016245487364620937,0.016245487364620937,0.01263537906137184,0.005415162454873646,0,0,0.0018050541516245488,0.005415162454873646,0.0018050541516245488
