@relation wordf

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute wfreq_the numeric
@attribute wfreq_i numeric
@attribute wfreq_he numeric
@attribute wfreq_it numeric
@attribute wfreq_was numeric
@attribute wfreq_a numeric
@attribute wfreq_to numeric
@attribute wfreq_but numeric
@attribute wfreq_and numeric
@attribute wfreq_in numeric


@data
Hawthorne,0.08306709265175719,0.012779552715654952,0.003194888178913738,0.019169329073482427,0.009584664536741214,0.006389776357827476,0.012779552715654952,0.022364217252396165,0.012779552715654952,0.009584664536741214
Hawthorne,0.07547169811320754,0,0.03773584905660377,0.022641509433962263,0.045283018867924525,0.022641509433962263,0.04150943396226415,0.011320754716981131,0.011320754716981131,0.033962264150943396
Hawthorne,0.037037037037037035,0.005698005698005698,0.03133903133903134,0.014245014245014245,0.008547008547008548,0.03418803418803419,0.017094017094017096,0.03418803418803419,0.008547008547008548,0.014245014245014245
Hawthorne,0.06818181818181818,0,0.05,0.04090909090909091,0.01818181818181818,0.01818181818181818,0.031818181818181815,0.013636363636363636,0.01818181818181818,0.013636363636363636
Hawthorne,0.11936936936936937,0.009009009009009009,0.02027027027027027,0.02027027027027027,0.02927927927927928,0.024774774774774775,0.009009009009009009,0.02702702702702703,0.009009009009009009,0.01126126126126126
Hawthorne,0.08333333333333333,0,0,0.05448717948717949,0.04487179487179487,0.019230769230769232,0.03205128205128205,0.003205128205128205,0.00641025641025641,0.035256410256410256
Hawthorne,0.042042042042042045,0.018018018018018018,0.03003003003003003,0.03003003003003003,0.02702702702702703,0.006006006006006006,0.006006006006006006,0.02702702702702703,0.021021021021021023,0.009009009009009009
Hawthorne,0.04424778761061947,0,0.017699115044247787,0.01327433628318584,0.004424778761061947,0.008849557522123894,0.01327433628318584,0.030973451327433628,0.03982300884955752,0.022123893805309734
Hawthorne,0.04744525547445255,0.010948905109489052,0.010948905109489052,0.043795620437956206,0.029197080291970802,0.032846715328467155,0.0072992700729927005,0.032846715328467155,0.029197080291970802,0.0036496350364963502
Hawthorne,0.04891304347826087,0.016304347826086956,0.02355072463768116,0.016304347826086956,0.012681159420289856,0.016304347826086956,0.009057971014492754,0.010869565217391304,0.02355072463768116,0.010869565217391304
Hawthorne,0.09019607843137255,0.0196078431372549,0.00392156862745098,0.023529411764705882,0.0196078431372549,0.043137254901960784,0.011764705882352941,0.027450980392156862,0.01568627450980392,0.00392156862745098
Hawthorne,0.06382978723404255,0.0070921985815602835,0.0070921985815602835,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.0035460992907801418,0.031914893617021274,0.028368794326241134,0.02127659574468085
Hawthorne,0.10344827586206896,0.005747126436781609,0.040229885057471264,0.028735632183908046,0.040229885057471264,0.022988505747126436,0.028735632183908046,0.022988505747126436,0.022988505747126436,0.022988505747126436
Hawthorne,0.08,0.025,0.035,0.03,0.025,0.025,0.015,0.025,0.03,0
Hawthorne,0.08267716535433071,0,0.011811023622047244,0.03543307086614173,0.031496062992125984,0.04330708661417323,0.011811023622047244,0.023622047244094488,0.015748031496062992,0.007874015748031496
Hawthorne,0.07183908045977011,0.005747126436781609,0.0028735632183908046,0.03735632183908046,0.02586206896551724,0.017241379310344827,0.008620689655172414,0.017241379310344827,0.022988505747126436,0.014367816091954023
Hawthorne,0.08093994778067885,0.010443864229765013,0.04699738903394256,0.020887728459530026,0.018276762402088774,0.013054830287206266,0.007832898172323759,0.018276762402088774,0.013054830287206266,0.007832898172323759
Hawthorne,0.04678362573099415,0,0,0.03508771929824561,0.023391812865497075,0.017543859649122806,0.017543859649122806,0.04093567251461988,0.023391812865497075,0.03508771929824561
